Data;Area desmatada;uf;municipio
19/04/2018;0.07;PA;Dom Eliseu
13/09/2020;0.12;RR;Caracarai
04/04/2018;0.42;PA;Dom Eliseu
13/09/2020;0.07;RR;Amajari
30/06/2018;0.18;PA;Novo Repartimento
13/09/2020;0.1;RR;Caroebe
30/06/2018;0.16;PA;Novo Repartimento
17/08/2022;0.12;PA;Novo Progresso
27/09/2022;0.1;PA;Pacaja
13/09/2020;0.21;RR;Iracema
30/06/2018;0.4;PA;Paragominas
02/09/2020;0.1;PA;Ruropolis
18/08/2019;0.13;MT;Claudia
26/05/2017;0.27;MT;Colniza
19/01/2019;0.25;MT;Juara
13/09/2020;0.08;RR;Caroebe
13/09/2020;0.11;RR;Caroebe
30/06/2018;0.57;PA;Dom Eliseu
30/06/2018;0.15;PA;Novo Repartimento
30/06/2018;1.77;PA;Dom Eliseu
13/09/2020;0.09;RR;Mucajai
30/06/2018;0.27;PA;Rondon do Para
28/09/2018;0.17;PA;Almeirim
30/06/2018;0.41;PA;Dom Eliseu
01/11/2018;0.34;RO;Seringueiras
10/09/2016;0.25;PA;Portel
27/09/2022;0.08;PA;Pacaja
30/06/2018;8.08;PA;Goianesia do Para
27/08/2019;0.12;PA;Sao Felix do Xingu
02/09/2020;0.17;PA;Trairao
30/06/2018;0.82;PA;Dom Eliseu
30/06/2018;0.33;PA;Dom Eliseu
30/06/2018;0.12;PA;Ourilandia do Norte
13/09/2020;0.14;RR;Rorainopolis
30/06/2018;0.59;PA;Rondon do Para
30/06/2018;0.38;PA;Rondon do Para
30/06/2018;0.07;PA;Pacaja
30/06/2018;0.37;PA;Dom Eliseu
27/09/2022;0.07;PA;Pacaja
30/06/2018;1.68;PA;Dom Eliseu
02/09/2020;0.31;PA;Trairao
19/01/2019;0.48;MT;Marcelandia
18/08/2019;0.07;MT;Nova Monte Verde
13/09/2020;0.31;RR;Caracarai
30/06/2018;0.31;PA;Dom Eliseu
30/06/2018;0.2;PA;Paragominas
30/06/2018;2.91;PA;Dom Eliseu
30/06/2018;0.24;TO;Palmeirante
27/09/2022;0.32;PA;Pacaja
30/06/2018;0.79;PA;Dom Eliseu
14/09/2020;0.15;PA;Itaituba
03/07/2017;4.73;MT;Colniza
30/06/2018;0.12;TO;Palmeirante
30/06/2018;0.46;PA;Dom Eliseu
30/06/2018;0.84;PA;Goianesia do Para
14/09/2020;0.13;PA;Itaituba
30/06/2018;1.42;PA;Dom Eliseu
30/06/2018;3.97;PA;Paragominas
30/06/2018;0.42;PA;Dom Eliseu
30/06/2018;0.14;PA;Santana do Araguaia
30/06/2018;0.7;PA;Dom Eliseu
30/06/2018;0.36;PA;Paragominas
27/09/2022;0.16;PA;Pacaja
30/06/2018;0.18;PA;Paragominas
03/07/2017;0.14;RO;Machadinho D'oeste
28/09/2021;0.1;AC;Marechal Thaumaturgo
18/08/2019;0.11;MT;Claudia
19/01/2019;0.37;MT;Novo Mundo
30/06/2018;0.55;PA;Paragominas
30/06/2018;0.78;PA;Paragominas
30/06/2018;0.69;PA;Paragominas
30/06/2018;0.75;PA;Paragominas
30/06/2018;0.56;PA;Paragominas
30/06/2018;0.92;PA;Paragominas
30/06/2018;1.14;PA;Paragominas
30/06/2018;0.57;PA;Tome-Açu
27/09/2022;0.09;PA;Portel
01/07/2018;0.11;PA;Aveiro
28/09/2021;0.07;AC;Feijo
27/08/2019;0.16;PA;agua Azul do Norte
02/09/2020;0.42;PA;Trairao
26/05/2017;0.09;MT;Nova Monte Verde
30/06/2018;1.07;PA;Tome-Açu
30/06/2018;0.33;PA;Ipixuna do Para
30/06/2018;9.35;PA;Paragominas
30/06/2018;0.23;PA;Dom Eliseu
30/06/2018;4.88;PA;Paragominas
30/06/2018;0.18;PA;Santana do Araguaia
27/09/2022;0.16;PA;Pacaja
02/07/2018;0.1;AC;Rodrigues Alves
02/09/2020;0.07;PA;Ruropolis
26/05/2017;0.24;MT;Aripuana
30/06/2018;1;PA;Paragominas
30/06/2018;1.38;PA;Paragominas
30/06/2018;0.17;PA;Moju
11/02/2018;0.34;PA;Tailandia
30/06/2018;0.19;PA;Tailandia
11/02/2018;0.14;PA;Tailandia
30/06/2018;0.32;PA;Tailandia
11/02/2018;0.77;PA;Tailandia
30/06/2018;0.1;PA;Tailandia
27/09/2022;0.08;PA;Pacaja
16/02/2018;0.3;PA;Tailandia
02/09/2020;0.97;PA;Altamira
14/09/2020;0.08;PA;Ruropolis
16/02/2018;1.14;PA;Tailandia
30/06/2018;1.24;PA;Tailandia
03/05/2018;0.42;PA;Tailandia
30/06/2018;0.43;PA;Tailandia
30/06/2018;0.16;PA;Santana do Araguaia
30/06/2018;0.19;PA;Tailandia
27/09/2022;0.12;PA;Pacaja
02/07/2018;0.07;AC;Porto Acre
28/09/2021;0.08;AC;Porto Walter
02/09/2020;0.2;PA;Ruropolis
27/08/2019;0.3;PA;Sao Felix do Xingu
18/08/2019;0.2;MT;Claudia
03/07/2017;6.86;MT;Colniza
19/01/2019;0.34;MT;Novo Mundo
18/09/2017;0.29;PA;Santa Maria das Barreiras
11/02/2018;1.17;PA;Tailandia
11/02/2018;4.71;PA;Tailandia
30/06/2018;0.09;PA;Tailandia
30/06/2018;0.92;PA;Santana do Araguaia
30/06/2018;0.32;PA;Tailandia
11/02/2018;0.65;PA;Tailandia
30/06/2018;0.15;PA;Tailandia
27/09/2022;0.25;PA;Pacaja
30/06/2018;0.2;PA;Ulianopolis
02/09/2020;0.09;PA;Trairao
19/01/2019;0.07;MT;Novo Mundo
30/06/2018;0.18;PA;Baiao
03/05/2018;0.97;PA;Dom Eliseu
30/06/2018;0.21;PA;Santana do Araguaia
11/02/2018;8.33;PA;Tailandia
19/04/2018;1.24;PA;Dom Eliseu
05/04/2018;0.44;PA;Dom Eliseu
07/10/2020;6.48;MT;Nova Lacerda
23/04/2018;0.54;PA;Dom Eliseu
11/02/2018;1.36;PA;Dom Eliseu
17/08/2022;1;PA;Novo Progresso
27/09/2022;0.08;PA;Pacaja
30/06/2018;0.47;MT;Santa Terezinha
02/09/2020;0.09;PA;Ruropolis
18/08/2019;0.16;MT;Claudia
19/01/2019;0.08;MT;Confresa
30/06/2018;3.75;PA;Dom Eliseu
30/06/2018;0.66;PA;Rondon do Para
30/06/2018;0.19;PA;Itupiranga
30/06/2018;0.09;MT;Santa Terezinha
30/06/2018;0.56;PA;Sao Felix do Xingu
30/06/2018;0.39;MT;Santa Terezinha
18/09/2017;1.47;PA;Sao Felix do Xingu
27/11/2017;2.03;PA;Curionopolis
06/08/2019;0.09;RO;Costa Marques
01/11/2018;0.11;RO;Seringueiras
04/08/2020;0.56;MT;Pontes E Lacerda
27/09/2022;0.03;PA;Portel
30/06/2018;0.14;PA;Curionopolis
02/09/2020;0.01;PA;Itaituba
27/08/2019;0.08;PA;Sao Felix do Xingu
26/05/2017;0.16;MT;Aripuana
19/04/2018;0.25;PA;Piçarra
30/06/2018;1.07;PA;Piçarra
27/09/2022;0.11;PA;Portel
30/06/2018;1.98;TO;Araguaina
05/09/2020;0.65;MT;Marcelandia
02/09/2020;0.07;PA;Ruropolis
27/08/2019;0.18;PA;Sao Felix do Xingu
26/05/2017;0.11;MT;Aripuana
18/08/2019;0.12;MT;Claudia
19/01/2019;0.3;MT;Juara
30/06/2018;0.31;MT;Santa Terezinha
30/06/2018;0.42;TO;Chapada de Areia
30/06/2018;0.3;TO;Monte Santo do Tocantins
14/09/2020;0.12;PA;Altamira
30/06/2018;0.39;PA;Sao Felix do Xingu
30/06/2018;10.32;MT;Santa Terezinha
30/06/2018;2.32;MT;Santa Terezinha
27/09/2022;0.26;PA;Pacaja
30/06/2018;0.46;MT;Santa Terezinha
27/08/2019;0.09;PA;Sao Felix do Xingu
26/05/2017;0.07;MT;Aripuana
19/01/2019;0.16;MT;Novo Mundo
30/06/2018;0.24;MT;Santa Terezinha
30/06/2018;0.27;MT;Santa Terezinha
30/06/2018;0.41;MT;Santa Terezinha
30/06/2018;0.09;MT;Santa Terezinha
30/06/2018;0.19;MT;Santa Terezinha
14/09/2020;0.14;PA;Altamira
27/09/2022;0.19;PA;Pacaja
09/07/2019;0.42;MT;Claudia
28/09/2021;0.09;AC;Feijo
26/05/2017;0.13;MT;Apiacas
30/06/2018;0.35;PA;Santana do Araguaia
18/05/2019;0.08;MT;Claudia
30/06/2018;0.13;PA;Santana do Araguaia
30/06/2019;5.04;MT;Claudia
30/06/2018;0.1;TO;Aragominas
30/06/2018;0.66;PA;Santa Maria das Barreiras
30/06/2018;1.63;TO;Palmeirante
26/07/2019;0.52;MT;Claudia
14/09/2020;0.11;PA;obidos
30/06/2018;0.65;TO;Palmeirante
26/07/2019;0.07;MT;Claudia
13/12/2018;0.33;MT;Claudia
30/06/2018;1.82;PA;Santa Maria das Barreiras
27/09/2022;0.11;PA;Pacaja
02/09/2020;0.11;PA;Ruropolis
26/05/2017;0.13;MT;Colniza
30/06/2018;4.75;PA;Santa Maria das Barreiras
30/06/2018;0.83;PA;Santa Maria das Barreiras
30/06/2018;2.68;PA;Santa Maria das Barreiras
27/09/2022;0.3;PA;Portel
02/09/2020;0.08;PA;Altamira
27/08/2019;0.07;PA;Sao Felix do Xingu
26/05/2017;0.09;MT;Colniza
19/01/2019;0.86;MT;Juara
27/02/2022;0.21;MT;Nova Lacerda
30/06/2018;0.33;PA;Santa Maria das Barreiras
30/06/2018;2.07;PA;Santa Maria das Barreiras
30/06/2018;0.22;PA;Santa Maria das Barreiras
05/09/2020;1.8;MT;Marcelandia
30/06/2018;0.08;PA;Santa Maria das Barreiras
30/06/2018;0.09;TO;Aragominas
29/09/2017;1.34;PA;Santana do Araguaia
30/06/2018;0.38;PA;Santana do Araguaia
27/09/2022;0.24;PA;Pacaja
28/09/2021;0.15;AC;Tarauaca
02/09/2020;0.46;PA;Trairao
19/01/2019;0.2;MT;Colider
26/05/2017;0.18;MT;Colniza
18/09/2017;0.21;PA;Santana do Araguaia
18/09/2017;2.63;PA;Santana do Araguaia
30/06/2018;0.33;MT;Cocalinho
21/11/2017;6.08;PA;Santana do Araguaia
18/09/2017;1.75;PA;Santana do Araguaia
21/11/2017;7.89;PA;Santana do Araguaia
27/09/2022;39.08;MT;Santa Terezinha
27/08/2019;0.18;PA;Sao Felix do Xingu
26/05/2017;0.1;MT;Colniza
19/01/2019;0.17;MT;Novo Mundo
30/06/2018;1.78;PA;Santana do Araguaia
18/07/2019;0.59;PA;Cumaru do Norte
30/06/2018;0.21;PA;Santana do Araguaia
27/11/2017;5.39;PA;Santana do Araguaia
27/11/2017;2.05;MT;Santa Terezinha
13/10/2017;9.75;MT;Santa Terezinha
27/09/2022;0.08;PA;Pacaja
30/06/2018;0.73;PA;Santa Maria das Barreiras
28/09/2021;0.06;AM;Ipixuna
27/08/2019;0.14;PA;Sao Felix do Xingu
19/01/2019;0.08;MT;Juara
30/06/2018;0.55;PA;Santa Maria das Barreiras
04/10/2017;7.49;PA;Santa Maria das Barreiras
14/09/2020;0.12;PA;Uruara
20/09/2017;0.56;PA;Santa Maria das Barreiras
20/09/2017;1.74;PA;Santa Maria das Barreiras
14/09/2020;0.1;PA;Altamira
20/09/2017;4.58;PA;Santa Maria das Barreiras
11/08/2018;0.09;MT;Sao Felix do Araguaia
18/09/2017;0.33;PA;Santa Maria das Barreiras
30/09/2017;0.6;PA;Santa Maria das Barreiras
17/08/2022;0.08;PA;Novo Progresso
27/09/2022;0.09;PA;Pacaja
01/07/2018;0.16;PA;Aveiro
28/09/2021;0.15;AC;Cruzeiro do Sul
19/01/2019;0.69;MT;Colider
26/05/2017;0.3;MT;Colniza
21/11/2017;0.62;PA;Santa Maria das Barreiras
14/09/2020;0.14;PA;Ruropolis
21/11/2017;1.72;PA;Santa Maria das Barreiras
30/09/2017;0.34;PA;Santa Maria das Barreiras
14/09/2020;0.08;PA;Ruropolis
21/11/2017;2.05;PA;Santa Maria das Barreiras
30/06/2018;0.06;PA;Santa Maria das Barreiras
27/08/2018;0.09;RO;Costa Marques
06/08/2019;0.09;RO;Nova Brasilandia D'oeste
04/08/2020;0.37;MT;Pontes E Lacerda
27/09/2022;0.42;PA;Pacaja
21/11/2017;22.85;PA;Santa Maria das Barreiras
27/08/2019;0.09;PA;Sao Felix do Xingu
02/09/2020;0.08;PA;Trairao
19/01/2019;0.36;MT;Claudia
26/05/2017;0.19;MT;Colniza
11/02/2018;0.34;PA;Tome-Açu
20/09/2017;0.58;PA;Santa Maria das Barreiras
30/06/2018;0.25;PA;Santa Maria das Barreiras
30/06/2018;1.45;PA;Santa Maria das Barreiras
11/02/2018;0.08;PA;Tome-Açu
01/07/2018;0.25;PA;Trairao
02/03/2022;0.08;PA;Oriximina
30/06/2018;1.71;PA;Santa Maria das Barreiras
19/01/2019;0.08;PA;Jacareacanga
27/08/2019;0.3;PA;Sao Felix do Xingu
26/05/2017;0.09;MT;Colniza
30/06/2018;4.71;PA;Santa Maria das Barreiras
30/06/2018;1.3;PA;Santa Maria das Barreiras
30/06/2018;0.91;PA;Santa Maria das Barreiras
30/06/2018;1.31;PA;Santa Maria das Barreiras
18/09/2017;4.01;PA;Santa Maria das Barreiras
21/11/2017;1.69;PA;Santa Maria das Barreiras
14/09/2020;0.09;PA;Placas
18/09/2017;1.13;PA;Santa Maria das Barreiras
05/12/2017;0.1;PA;Tome-Açu
27/09/2022;0.08;PA;Floresta do Araguaia
18/09/2017;6.66;PA;Santa Maria das Barreiras
28/09/2021;0.09;AC;Cruzeiro do Sul
16/08/2020;0.27;PA;Altamira
18/03/2019;0.44;PA;Altamira
26/05/2017;0.11;MT;Colniza
18/08/2019;0.16;MT;Sinop
30/06/2018;1.04;PA;Santa Maria das Barreiras
19/07/2019;0.15;RO;Costa Marques
14/09/2020;0.06;PA;Curua
30/06/2018;2.63;PA;Santa Maria das Barreiras
11/09/2020;1.61;MT;Gaucha do Norte
30/06/2018;0.55;PA;Santa Maria das Barreiras
14/09/2020;1.86;MT;Gaucha do Norte
14/09/2020;0.22;PA;Placas
01/07/2018;0.18;PA;Sao Felix do Xingu
14/09/2020;0.07;PA;Ruropolis
07/09/2017;1.92;PA;Santa Maria das Barreiras
14/09/2020;0.96;PA;Sao Felix do Xingu
01/07/2018;0.07;PA;Pacaja
01/07/2018;0.13;PA;Portel
18/09/2017;2.03;PA;Santa Maria das Barreiras
26/05/2017;0.1;AM;Apui
02/09/2020;0.45;PA;Altamira
18/03/2019;0.07;PA;Ourilandia do Norte
30/06/2018;1.29;PA;Santa Maria das Barreiras
14/09/2020;0.07;PA;Curua
30/06/2018;0.87;PA;Santa Maria das Barreiras
05/07/2018;0.16;AM;Pauini
01/07/2018;0.21;PA;Sao Felix do Xingu
14/09/2020;0.08;PA;Placas
11/09/2020;0.99;MT;Gaucha do Norte
30/06/2018;3.87;PA;Santa Maria das Barreiras
18/09/2017;1.13;PA;Santa Maria das Barreiras
30/06/2018;3.84;PA;Santa Maria das Barreiras
30/06/2018;0.86;PA;Santa Maria das Barreiras
26/05/2017;0.09;AM;Apui
16/08/2020;0.12;PA;Altamira
27/08/2019;0.07;PA;Sao Felix do Xingu
30/06/2018;2.13;TO;Guarai
18/09/2017;17.88;PA;Santa Maria das Barreiras
14/09/2020;0.07;PA;Monte Alegre
01/07/2018;0.15;PA;Pacaja
14/09/2020;0.11;PA;Monte Alegre
18/09/2017;19.2;PA;Santa Maria das Barreiras
18/09/2017;16.28;PA;Santa Maria das Barreiras
21/11/2017;0.51;PA;Santa Maria das Barreiras
01/07/2018;0.83;PA;Tome-Açu
15/09/2017;0.26;TO;Guarai
19/10/2017;0.96;TO;Guarai
28/09/2021;0.1;AC;Cruzeiro do Sul
26/05/2017;0.08;AM;Apui
02/09/2020;0.13;PA;Ruropolis
27/08/2019;0.17;PA;Sao Felix do Xingu
18/03/2019;0.11;MT;Juara
14/09/2020;0.02;PA;Curua
15/09/2017;2.15;TO;Guarai
11/02/2018;1.14;PA;Tome-Açu
30/06/2018;5.62;MT;Canarana
30/06/2018;3.54;TO;Guarai
14/09/2020;0.05;PA;obidos
30/06/2018;0.15;MT;Serra Nova Dourada
30/06/2018;0.42;TO;Formoso do Araguaia
30/06/2018;0.38;PA;Cumaru do Norte
30/06/2018;0.19;MT;Alto Boa Vista
01/07/2018;0.07;PA;Tome-Açu
02/09/2020;0.19;PA;Santarem
27/08/2019;0.09;PA;Sao Felix do Xingu
18/03/2019;0.53;MT;Porto dos Gauchos
01/07/2018;1.05;PA;Gurupa
14/09/2020;0.09;PA;Placas
01/07/2018;0.33;PA;Tome-Açu
01/07/2018;0.18;PA;Tome-Açu
01/07/2018;0.22;PA;Itaituba
01/07/2018;0.27;PA;Trairao
14/09/2020;0.11;PA;Uruara
14/09/2020;0.09;PA;Medicilandia
01/07/2018;0.16;PA;Trairao
01/07/2018;0.2;PA;Sao Felix do Xingu
01/07/2018;0.08;PA;Sao Felix do Xingu
27/09/2022;0.16;PA;Pacaja
27/08/2019;0.29;PA;Gurupa
02/09/2020;0.06;PA;Ruropolis
18/03/2019;0.15;MT;Alta Floresta
03/07/2017;1.57;MT;Cotriguaçu
01/07/2018;0.55;PA;Sao Felix do Xingu
14/09/2020;0.32;PA;Altamira
01/07/2018;0.36;PA;Sao Felix do Xingu
06/07/2018;0.09;AM;Humaita
01/07/2018;0.19;PA;Sao Felix do Xingu
01/07/2018;0.16;PA;Sao Felix do Xingu
01/07/2018;0.1;PA;Placas
27/09/2022;0.11;PA;Pacaja
27/08/2019;0.09;PA;Sao Felix do Xingu
03/07/2017;0.14;MT;Cotriguaçu
18/03/2019;0.1;MT;Paranaita
01/07/2018;0.68;PA;Altamira
01/07/2018;0.27;PA;Altamira
01/07/2018;0.23;PA;Placas
14/09/2020;0.09;PA;Uruara
17/08/2022;1.01;PA;Altamira
27/09/2022;0.16;PA;Portel
01/07/2018;0.08;PA;Pacaja
27/08/2019;0.07;PA;Sao Felix do Xingu
18/03/2019;0.18;MT;Nova Monte Verde
01/07/2018;0.17;PA;Sao Felix do Xingu
16/07/2019;0.07;AM;Humaita
14/09/2020;0.28;PA;Altamira
04/07/2018;0.09;PA;Sao Felix do Xingu
01/07/2018;0.18;PA;Novo Repartimento
14/09/2020;0.12;PA;Uruara
01/07/2018;0.16;PA;Portel
01/07/2018;0.09;PA;Curionopolis
01/07/2018;0.05;PA;Sapucaia
01/07/2018;0.15;PA;Sao Felix do Xingu
01/07/2018;0.18;PA;Sao Felix do Xingu
10/08/2018;0.06;RO;Vilhena
02/08/2016;0.93;PA;Brasil Novo
27/09/2022;0.12;PA;Pacaja
01/07/2018;0.07;PA;Sao Felix do Xingu
02/09/2020;0.1;PA;Altamira
27/08/2019;0.11;PA;Rio Maria
18/03/2019;0.15;MT;Colider
01/07/2018;0.1;PA;Novo Repartimento
14/09/2020;0.14;PA;Sao Felix do Xingu
01/07/2018;0.17;PA;Portel
01/07/2018;0.14;PA;Maraba
01/07/2018;0.11;PA;Portel
14/09/2020;0.09;PA;Altamira
01/07/2018;0.14;PA;Sao Felix do Xingu
01/07/2018;0.21;PA;Sao Felix do Xingu
01/07/2018;0.09;PA;Portel
01/07/2018;0.28;PA;Itupiranga
27/09/2022;0.08;PA;Pacaja
02/07/2018;0.06;AM;Guajara
18/03/2019;0.08;MT;Guaranta do Norte
03/07/2017;0.27;MT;Paranaita
02/07/2018;0.09;AM;Guajara
01/07/2018;0.18;PA;Itupiranga
16/06/2018;0.57;PA;Trairao
27/05/2018;0.1;PA;Trairao
02/07/2018;0.07;AC;Tarauaca
27/09/2022;0.44;PA;Portel
02/07/2018;0.1;AM;Ipixuna
03/07/2017;0.08;MT;Colniza
01/07/2018;2.54;PA;Sao Felix do Xingu
14/09/2020;0.42;PA;Sao Felix do Xingu
30/05/2018;0.49;PA;Pacaja
01/07/2018;0.5;PA;Pacaja
01/07/2018;0.21;MT;Bom Jesus do Araguaia
02/07/2018;0.07;AC;Tarauaca
14/09/2020;0.12;PA;Sao Felix do Xingu
14/09/2020;0.14;PA;Sao Felix do Xingu
27/09/2022;0.18;PA;Pacaja
14/09/2020;0.09;PA;Sao Felix do Xingu
28/09/2021;0.07;AC;Tarauaca
18/03/2019;0.08;PA;Novo Progresso
27/08/2019;0.06;PA;Xinguara
18/08/2019;0.27;MT;Claudia
03/07/2017;0.19;MT;Colniza
02/07/2018;0.13;AM;Ipixuna
14/09/2020;0.09;PA;Sao Felix do Xingu
02/07/2018;0.06;AC;Assis Brasil
03/03/2022;0.33;RR;Rorainopolis
14/09/2020;0.18;PA;Sao Felix do Xingu
02/07/2018;0.22;AM;Ipixuna
03/03/2022;0.12;RR;Rorainopolis
14/09/2020;0.14;PA;Sao Felix do Xingu
02/07/2018;0.23;AC;Cruzeiro do Sul
02/07/2018;0.07;AC;Cruzeiro do Sul
03/03/2022;0.18;RR;Rorainopolis
14/09/2020;0.06;PA;Sao Felix do Xingu
19/07/2019;0.42;RO;Cujubim
02/07/2018;0.2;AC;Cruzeiro do Sul
14/09/2020;0.22;PA;Sao Felix do Xingu
02/07/2018;0.17;AC;Rodrigues Alves
14/09/2020;0.13;PA;Sao Felix do Xingu
27/09/2022;0.09;PA;Floresta do Araguaia
02/07/2018;0.1;AM;Guajara
14/09/2020;0.11;PA;Sao Felix do Xingu
02/09/2020;0.09;PA;Itaituba
27/08/2019;0.03;PA;Sapucaia
03/07/2017;0.18;MT;Paranaita
18/03/2019;0.2;MT;Peixoto de Azevedo
02/07/2018;0.15;AC;Rodrigues Alves
14/09/2020;0.26;PA;Sao Felix do Xingu
02/07/2018;0.22;AM;Ipixuna
14/09/2020;0.1;PA;Sao Felix do Xingu
02/07/2018;0.15;AM;Ipixuna
02/07/2018;0.07;AM;Ipixuna
14/09/2020;0.12;PA;Sao Felix do Xingu
02/07/2018;0.14;AM;Ipixuna
02/09/2020;0.14;PA;Ruropolis
03/07/2017;0.3;MT;Paranaita
18/03/2019;0.08;MT;Santa Cruz do Xingu
02/07/2018;0.1;AC;Assis Brasil
02/07/2018;0.07;AC;Assis Brasil
03/03/2022;0.17;RO;Alto Alegre dos Parecis
10/09/2019;0.06;PA;Sao Felix do Xingu
03/03/2022;0.1;RO;Alto Alegre dos Parecis
02/07/2018;0.08;AC;Brasileia
03/03/2022;0.12;RO;Alto Alegre dos Parecis
02/07/2018;0.08;AC;Brasileia
10/09/2019;0.67;PA;Sao Felix do Xingu
02/07/2018;0.18;AM;Guajara
14/09/2020;0.49;PA;Sao Felix do Xingu
02/07/2018;0.11;AC;Rio Branco
27/09/2022;0.15;PA;Pacaja
03/03/2022;0.12;RR;Rorainopolis
01/10/2019;0.29;PA;Sao Felix do Xingu
20/06/2018;0.04;PA;Sao Felix do Xingu
28/09/2021;0.09;AC;Cruzeiro do Sul
02/09/2020;0.5;PA;Altamira
03/07/2017;0.34;MT;Apiacas
02/07/2018;0.1;AC;Brasileia
10/09/2019;0.44;PA;Sao Felix do Xingu
02/07/2018;0.07;AC;Assis Brasil
02/07/2018;0.08;AC;Assis Brasil
02/07/2018;0.06;AM;Guajara
02/07/2018;0.12;AM;Guajara
14/09/2020;0.93;PA;Sao Felix do Xingu
27/08/2019;0.39;PA;Gurupa
02/09/2020;0.15;PA;Ruropolis
03/07/2017;0.22;MT;Paranaita
02/07/2018;0.08;AM;Guajara
24/08/2019;2.45;PA;Sao Felix do Xingu
02/07/2018;0.19;AC;Placido de Castro
10/09/2019;1.2;PA;Sao Felix do Xingu
02/07/2018;0.24;AC;Brasileia
02/07/2018;0.08;AC;Brasileia
27/09/2022;0.37;PA;Pacaja
02/07/2018;0.06;AM;Guajara
28/09/2021;0.1;AC;Cruzeiro do Sul
18/03/2019;0.15;PA;Altamira
27/08/2019;1.42;TO;Aragominas
03/07/2017;0.2;MT;Colniza
02/07/2018;0.13;AM;Guajara
02/07/2018;0.2;AC;Rio Branco
02/07/2018;0.02;AC;Sena Madureira
14/09/2020;0.1;PA;Sao Felix do Xingu
02/07/2018;0.06;AC;Cruzeiro do Sul
02/07/2018;0.13;AM;Guajara
02/07/2018;0.09;AC;Sena Madureira
14/09/2020;0.13;PA;Sao Felix do Xingu
14/09/2020;0.12;PA;Sao Felix do Xingu
03/08/2022;0.07;PA;Ourilandia do Norte
17/08/2022;0.05;PA;Novo Progresso
28/09/2021;0.21;AC;Cruzeiro do Sul
18/08/2019;0.18;MT;Novo Mundo
03/07/2017;0.12;MT;Paranaita
02/07/2018;0.2;AC;Xapuri
14/09/2020;0.21;PA;Sao Felix do Xingu
14/09/2020;0.09;PA;Sao Felix do Xingu
02/07/2018;0.08;AC;Feijo
02/07/2018;0.1;AC;Feijo
06/10/2018;0.17;RO;Costa Marques
06/08/2019;1.08;RO;Alto Paraiso
05/07/2017;0.16;PA;Sao Felix do Xingu
27/09/2022;0.12;PA;Pau D'arco
18/03/2019;0.25;PA;Altamira
27/08/2019;0.14;PA;Pacaja
03/07/2017;0.15;MT;Apiacas
02/07/2018;0.07;AM;Guajara
14/09/2020;0.09;PA;Sao Felix do Xingu
02/07/2018;0.08;AM;Guajara
14/09/2020;0.09;PA;Sao Felix do Xingu
21/06/2019;0.89;MT;Colniza
14/09/2020;0.1;PA;Sao Felix do Xingu
02/07/2018;0.39;AC;Placido de Castro
14/09/2020;0.22;PA;Sao Felix do Xingu
31/07/2019;2.36;MT;Colniza
02/07/2018;0.29;AC;Senador Guiomard
14/09/2020;0.1;PA;Sao Felix do Xingu
27/09/2022;0.06;PA;Pau D'arco
28/09/2021;0.09;AC;Cruzeiro do Sul
27/08/2019;0.32;PA;Conceiçao do Araguaia
03/07/2017;0.42;MT;Apiacas
18/03/2019;0.33;MT;Novo Mundo
02/07/2018;0.24;AM;Labrea
02/07/2018;0.43;AM;Labrea
14/09/2020;0.07;PA;Sao Felix do Xingu
02/07/2018;0.1;AC;Porto Acre
02/07/2018;0.08;AC;Porto Acre
14/09/2020;0.17;PA;Sao Felix do Xingu
02/07/2018;0.47;AC;Porto Acre
27/09/2022;0.07;PA;Floresta do Araguaia
02/09/2020;0.12;PA;Aveiro
03/07/2017;0.43;MT;Apiacas
18/03/2019;0.1;MT;Novo Mundo
06/03/2022;0.08;AM;Nhamunda
02/07/2018;0.13;AC;Capixaba
14/09/2020;0.32;PA;Sao Felix do Xingu
02/07/2018;0.12;AM;Labrea
14/09/2020;0.07;PA;Sao Felix do Xingu
02/07/2018;0.27;AC;Xapuri
14/09/2020;0.09;PA;Sao Felix do Xingu
02/07/2018;0.07;AC;Porto Acre
14/09/2020;0.12;PA;Sao Felix do Xingu
02/07/2018;0.13;AC;Xapuri
14/09/2020;0.12;PA;Sao Felix do Xingu
02/07/2018;0.11;AC;Capixaba
02/07/2018;0.09;AC;Capixaba
02/07/2018;0.15;AC;Capixaba
14/09/2020;0.07;PA;Sao Felix do Xingu
18/03/2019;0.11;PA;Novo Progresso
03/07/2017;0.11;MT;Cotriguaçu
02/07/2018;0.08;AM;Labrea
02/07/2018;0.13;AC;Bujari
02/07/2018;0.17;AM;Labrea
02/07/2018;0.11;AC;Porto Acre
02/07/2018;0.07;AC;Capixaba
02/07/2018;0.11;AC;Porto Acre
28/09/2021;0.08;AC;Cruzeiro do Sul
02/09/2020;0.07;PA;Aveiro
18/03/2019;0.08;MT;Paranaita
02/07/2018;0.16;AM;Boca do Acre
14/09/2020;0.11;PA;Sao Felix do Xingu
02/07/2018;0.09;AC;Porto Acre
02/07/2018;0.12;AC;Porto Acre
02/07/2018;0.08;AC;Sena Madureira
14/09/2020;0.11;PA;Sao Felix do Xingu
02/07/2018;0.74;AM;Labrea
02/07/2018;0.43;AM;Labrea
14/09/2020;0.11;PA;Sao Felix do Xingu
14/09/2020;0.08;PA;Sao Felix do Xingu
02/07/2018;0.13;AM;Boca do Acre
26/05/2018;1.13;AM;Labrea
